Z_SCORE	ID_STUDY	GENE_NAME
-0.197	377	ASMTL
-0.155	377	ASNA1
-0.257	377	ASNS
-0.14	377	ASNSD1
-0.28800000000000003	377	ASPA
-0.102	377	ASPDH
-0.259	377	ASPG
-0.025	377	ASPH
-0.285	377	ASPHD1
-0.18600000000000005	377	ASPHD2_ENST00000215906
-0.26	377	ASPM
-0.327	377	ASPN
-0.139	377	ASPRV1
-0.236	377	ASPSCR1
-0.232	377	ASRGL1
-0.332	377	ASS1
0.005	377	ASTE1
-0.235	377	ASTL
-0.256	377	ASTN1
-0.314	377	ASTN2
0.037000000000000005	377	ASXL1
0.019	377	ASXL2
-0.172	377	ASXL3
0.0	377	ASZ1
-0.103	377	ATAD1
-0.052000000000000005	377	ATAD2
-0.136	377	ATAD2B_ENST00000238789
-0.11	377	ATAD3A
-0.154	377	ATAD3B
-0.251	377	ATAD3C
-0.123	377	ATAD5
-0.204	377	ATCAY
0.037000000000000005	377	ATE1
-0.085	377	ATF1
0.039	377	ATF2
-0.29100000000000004	377	ATF3
-0.238	377	ATF4
-0.253	377	ATF5
-0.076	377	ATF6
-0.032	377	ATF6B
0.102	377	ATF7
-0.022	377	ATF7IP
-0.119	377	ATF7IP2
-0.187	377	ATG10
-0.29600000000000004	377	ATG12
-0.045	377	ATG16L1
-0.102	377	ATG16L2
0.078	377	ATG2A
-0.011	377	ATG2B
-0.327	377	ATG3
-0.01	377	ATG4A
-0.084	377	ATG4B
-0.129	377	ATG4C
-0.16899999999999998	377	ATG4D
-0.155	377	ATG5
-0.267	377	ATG7
-0.06	377	ATG9A
-0.202	377	ATHL1_ENST00000409548
-0.038	377	ATIC
-0.227	377	ATL1
-0.057	377	ATL2
-0.114	377	ATL3
-0.166	377	ATM
-0.054000000000000006	377	ATMIN
-0.191	377	ATN1
-0.083	377	ATOH1
-0.263	377	ATOH7
-0.332	377	ATOH8
-0.275	377	ATOX1
-0.365	377	ATP10A
-0.34	377	ATP10B
-0.163	377	ATP10D
-0.238	377	ATP11A
-0.05	377	ATP11B
-0.119	377	ATP11C
-0.29	377	ATP12A
-0.031	377	ATP13A1
-0.233	377	ATP13A2
-0.161	377	ATP13A3
-0.106	377	ATP13A4
-0.26	377	ATP13A5
-0.084	377	ATP1A1
-0.523	377	ATP1A2
-0.35700000000000004	377	ATP1A3
-0.3	377	ATP1A4
-0.18	377	ATP1B1
-0.393	377	ATP1B2
-0.134	377	ATP1B3
-0.168	377	ATP1B4
-0.242	377	ATP2A1
-0.065	377	ATP2A2
-0.231	377	ATP2A3
-0.209	377	ATP2B1
-0.168	377	ATP2B2
-0.348	377	ATP2B3
-0.058	377	ATP2C1
-0.232	377	ATP2C2
-0.449	377	ATP4A
-0.21	377	ATP4B
-0.035	377	ATP5A1
-0.117	377	ATP5B
-0.131	377	ATP5C1
-0.188	377	ATP5D
-0.194	377	ATP5E
-0.212	377	ATP5EP2
-0.21	377	ATP5F1
-0.231	377	ATP5G1
-0.181	377	ATP5G2
-0.224	377	ATP5G3
-0.26	377	ATP5H
-0.18	377	ATP5I
-0.224	377	ATP5J
-0.293	377	ATP5J2
-0.126	377	ATP5L
-0.145	377	ATP5L2
-0.162	377	ATP5O
-0.092	377	ATP5S
-0.055	377	ATP5SL
-0.247	377	ATP6AP1
-0.265	377	ATP6AP1L
-0.171	377	ATP6V0A1
-0.123	377	ATP6V0A2
-0.279	377	ATP6V0A4
-0.224	377	ATP6V0B
-0.189	377	ATP6V0C
-0.28300000000000003	377	ATP6V0D1
-0.34600000000000003	377	ATP6V0D2
-0.217	377	ATP6V0E1
-0.239	377	ATP6V0E2
-0.098	377	ATP6V1A
-0.268	377	ATP6V1B1
-0.276	377	ATP6V1B2
-0.05	377	ATP6V1C1
-0.302	377	ATP6V1C2
-0.133	377	ATP6V1D
-0.098	377	ATP6V1E1
-0.13	377	ATP6V1E2
-0.227	377	ATP6V1F
-0.187	377	ATP6V1G1
-0.299	377	ATP6V1G2
-0.113	377	ATP6V1G3
0.004	377	ATP6V1H
-0.16899999999999998	377	ATP7A
-0.28800000000000003	377	ATP7B
-0.177	377	ATP8A1
-0.371	377	ATP8A2
-0.261	377	ATP8B1
-0.241	377	ATP8B2
-0.243	377	ATP8B3
-0.269	377	ATP8B4
-0.325	377	ATP9A
-0.001	377	ATP9B
-0.214	377	ATPAF1
-0.177	377	ATPAF2
-0.205	377	ATPBD4
-0.165	377	ATPIF1
0.036000000000000004	377	ATR
-0.015	377	ATRIP
-0.106	377	ATRN
-0.106	377	ATRNL1
-0.183	377	ATRX
-0.14300000000000002	377	ATXN1
-0.033	377	ATXN10
-0.013	377	ATXN1L
-0.086	377	ATXN2
-0.052000000000000005	377	ATXN2L
-0.138	377	ATXN3
-0.208	377	ATXN3L
-0.085	377	ATXN7
-0.132	377	ATXN7L1
-0.126	377	ATXN7L2
-0.154	377	ATXN7L3
-0.005	377	ATXN7L3B
-0.194	377	AUH
-0.062	377	AUP1
-0.233	377	AURKA
-0.221	377	AURKAIP1
-0.26	377	AURKB
-0.269	377	AURKC
-0.312	377	AUTS2
-0.282	377	AVEN
-0.139	377	AVIL
0.0	377	AVL9
-0.106	377	AVP
-0.209	377	AVPI1
-0.135	377	AVPR1A
-0.33	377	AVPR1B
0.009000000000000001	377	AVPR2
-0.333	377	AWAT1_ENST00000374521
-0.267	377	AWAT2
-0.153	377	AXIN1
-0.364	377	AXIN2
-0.396	377	AXL
-0.21	377	AZGP1
-0.158	377	AZI1
-0.228	377	AZI2
-0.086	377	AZIN1
-0.413	377	AZU1
-0.231	377	B2M
-0.194	377	B3GALNT1
-0.165	377	B3GALNT2
-0.279	377	B3GALT1
-0.262	377	B3GALT2
-0.324	377	B3GALT4
-0.116	377	B3GALT5
-0.17600000000000002	377	B3GALT6
-0.301	377	B3GALTL
-0.318	377	B3GAT1
-0.09	377	B3GAT2
-0.093	377	B3GAT3
-0.249	377	B3GNT1
-0.193	377	B3GNT3
-0.222	377	B3GNT4
-0.224	377	B3GNT5
-0.256	377	B3GNT7
-0.192	377	B3GNT8
-0.159	377	B3GNT9
-0.211	377	B3GNTL1
-0.225	377	B3Gn-T6
-0.14800000000000002	377	B4GALNT1
-0.16399999999999998	377	B4GALNT2
-0.255	377	B4GALNT3
-0.135	377	B4GALNT4
-0.334	377	B4GALT1
-0.213	377	B4GALT2
-0.101	377	B4GALT3
-0.14400000000000002	377	B4GALT4
-0.299	377	B4GALT5
-0.222	377	B4GALT6
-0.104	377	B4GALT7
-0.331	377	B9D1
-0.048	377	B9D2
-0.336	377	BAALC
-0.287	377	BAAT
-0.085	377	BACE1
-0.311	377	BACE2
-0.237	377	BACH1
-0.308	377	BACH2
-0.142	377	BAD
-0.21600000000000005	377	BAG1
-0.275	377	BAG2
-0.317	377	BAG3
0.09	377	BAG4
-0.09	377	BAG5
-0.175	377	BAHCC1
-0.238	377	BAHD1
-0.311	377	BAI1
-0.246	377	BAI2
-0.205	377	BAI3
-0.214	377	BAIAP2
-0.329	377	BAIAP2L1
-0.306	377	BAIAP2L2
-0.34600000000000003	377	BAIAP3
-0.173	377	BAK1
-0.421	377	BAMBI
-0.211	377	BANF1
0.0	377	BANF2
-0.34	377	BANK1
-0.136	377	BANP
-0.054000000000000006	377	BAP1
-0.056	377	BARD1
-0.34	377	BARHL1
-0.077	377	BARHL2
-0.15	377	BARX1
-0.093	377	BARX2
-0.315	377	BASP1
-0.177	377	BATF
-0.266	377	BATF2
-0.298	377	BATF3
-0.268	377	BAX
-0.207	377	BAZ1A
-0.126	377	BAZ1B
0.005	377	BAZ2A
-0.211	377	BAZ2B
-0.22	377	BBC3
-0.285	377	BBOX1
-0.076	377	BBS1
-0.084	377	BBS10
-0.277	377	BBS12
-0.16	377	BBS2
-0.109	377	BBS4
-0.067	377	BBS5
-0.05	377	BBS7
-0.246	377	BBS9
-0.14300000000000002	377	BBX
-0.34600000000000003	377	BCAM
-0.123	377	BCAN
-0.16899999999999998	377	BCAP31
-0.348	377	BCAR1
-0.18600000000000005	377	BCAR3
-0.297	377	BCAS1
-0.21	377	BCAS2
-0.069	377	BCAS3
-0.219	377	BCAS4
-0.085	377	BCAT1
-0.112	377	BCAT2
-0.055	377	BCCIP
-0.18600000000000005	377	BCDIN3D
-0.156	377	BCHE
-0.153	377	BCKDHA
-0.093	377	BCKDHB
-0.16	377	BCKDK
-0.162	377	BCL10
-0.162	377	BCL11A
-0.374	377	BCL11B
-0.219	377	BCL2
-0.265	377	BCL2A1
-0.267	377	BCL2L1
-0.244	377	BCL2L10
-0.258	377	BCL2L11
-0.14800000000000002	377	BCL2L12
-0.196	377	BCL2L13
-0.14400000000000002	377	BCL2L14
-0.254	377	BCL2L15
-0.049	377	BCL2L2
-0.152	377	BCL3
-0.281	377	BCL6
-0.294	377	BCL6B
-0.116	377	BCL7A
-0.21600000000000005	377	BCL7B
-0.252	377	BCL7C
-0.225	377	BCL9
-0.17800000000000002	377	BCL9L
-0.111	377	BCLAF1
-0.299	377	BCMO1
-0.236	377	BCO2
-0.064	377	BCOR
-0.142	377	BCORL1
-0.099	377	BCR
-0.096	377	BCS1L
-0.177	377	BDH1
-0.016	377	BDH2
-0.139	377	BDKRB1
-0.163	377	BDKRB2
-0.224	377	BDNF
-0.136	377	BDP1
-0.166	377	BECN1
-0.254	377	BEGAIN
-0.287	377	BEND2
-0.217	377	BEND3
-0.516	377	BEND4
-0.125	377	BEND5_ENST00000371833
-0.446	377	BEND6
-0.266	377	BEND7
-0.24	377	BEST1
-0.334	377	BEST2
-0.225	377	BEST3
-0.235	377	BEST4
-0.196	377	BET1
-0.116	377	BET1L
-0.336	377	BET3L
-0.377	377	BEX1
-0.462	377	BEX2
-0.078	377	BEX4
-0.27	377	BEX5
-0.098	377	BFAR
-0.28300000000000003	377	BFSP1
-0.304	377	BFSP2
-0.299	377	BGLAP
-0.348	377	BGN
-0.308	377	BHLHA15
-0.229	377	BHLHB9
-0.17800000000000002	377	BHLHE22
-0.32299999999999995	377	BHLHE23
-0.212	377	BHLHE40
-0.294	377	BHLHE41
-0.35100000000000003	377	BHMT
-0.302	377	BHMT2
-0.401	377	BICC1
-0.086	377	BICD1
-0.113	377	BICD2
-0.135	377	BID
-0.413	377	BIK
-0.279	377	BIN1
-0.165	377	BIN2
-0.104	377	BIN3
0.017	377	BIRC2
-0.114	377	BIRC3
-0.246	377	BIRC5
-0.07200000000000001	377	BIRC6
-0.361	377	BIRC7
-0.139	377	BIRC8
-0.229	377	BIVM
-0.18	377	BLCAP
-0.306	377	BLID
-0.314	377	BLK
-0.111	377	BLM
-0.065	377	BLMH
-0.328	377	BLNK
-0.294	377	BLOC1S1
-0.25	377	BLOC1S2
-0.08199999999999999	377	BLOC1S3
-0.225	377	BLVRA
-0.274	377	BLVRB
-0.071	377	BLZF1
-0.333	377	BMF
-0.241	377	BMI1
-0.173	377	BMP1
-0.362	377	BMP10
0.0	377	BMP15
-0.33	377	BMP2
-0.14400000000000002	377	BMP2K
-0.231	377	BMP3
-0.34600000000000003	377	BMP4
-0.308	377	BMP5
-0.309	377	BMP6
-0.212	377	BMP7
-0.244	377	BMP8A
-0.191	377	BMP8B
-0.345	377	BMPER
-0.397	377	BMPR1A
-0.363	377	BMPR1B
-0.284	377	BMPR2
0.108	377	BMS1
-0.243	377	BMX
-0.463	377	BNC1
-0.165	377	BNC2
-0.205	377	BNIP1
-0.17600000000000002	377	BNIP2
-0.218	377	BNIP3
-0.131	377	BNIP3L
-0.139	377	BNIPL
-0.185	377	BOC
-0.2	377	BOD1
-0.256	377	BOK
-0.095	377	BOLA1
-0.195	377	BOLA3
-0.268	377	BOLL
-0.315	377	BPGM
-0.145	377	BPHL
-0.336	377	BPI
-0.093	377	BPNT1
-0.064	377	BPTF
-0.111	377	BRAF
-0.14300000000000002	377	BRAP
-0.07	377	BRCA1
-0.17600000000000002	377	BRCA2
0.08199999999999999	377	BRCC3
-0.101	377	BRD1
-0.12	377	BRD3
-0.027000000000000003	377	BRD4
-0.054000000000000006	377	BRD7
-0.14300000000000002	377	BRD8
-0.104	377	BRD9
-0.302	377	BRDT
-0.14	377	BRE
-0.168	377	BRF1
-0.018000000000000002	377	BRF2
-0.306	377	BRI3
-0.139	377	BRI3BP
-0.07400000000000001	377	BRIP1
-0.07200000000000001	377	BRIX1
-0.135	377	BRMS1
-0.195	377	BRP44
-0.314	377	BRP44L
-0.103	377	BRPF1
-0.102	377	BRPF3
-0.475	377	BRS3
-0.261	377	BRSK2_ENST00000308219
0.023	377	BRWD1
-0.103	377	BRWD3
-0.223	377	BSCL2
-0.212	377	BSDC1
-0.329	377	BSG
-0.26	377	BSN
-0.429	377	BSND
0.0	377	BSPH1
-0.17600000000000002	377	BSPRY
-0.289	377	BST1
-0.2	377	BST2
0.0	377	BSX
-0.07400000000000001	377	BTAF1
-0.12	377	BTBD1
-0.086	377	BTBD10
-0.109	377	BTBD11
-0.112	377	BTBD16
-0.446	377	BTBD17
-0.188	377	BTBD18
-0.303	377	BTBD19
-0.132	377	BTBD2
-0.258	377	BTBD3
-0.16	377	BTBD6
-0.07200000000000001	377	BTBD7
-0.266	377	BTBD8
-0.098	377	BTBD9
-0.304	377	BTC
-0.122	377	BTD
-0.215	377	BTF3
-0.519	377	BTF3L1
-0.195	377	BTF3L4
-0.312	377	BTG1
-0.105	377	BTG2
-0.084	377	BTG3
-0.177	377	BTG4
0.14300000000000002	377	BTK
-0.255	377	BTLA
-0.279	377	BTN1A1
-0.003	377	BTN2A1
-0.18600000000000005	377	BTN2A2
-0.159	377	BTN2A3
-0.107	377	BTN3A1
-0.142	377	BTN3A2
-0.124	377	BTN3A3
-0.422	377	BTNL2
-0.422	377	BTNL3
-0.362	377	BTNL8
-0.218	377	BTNL9
-0.014	377	BTRC
-0.162	377	BUB1
-0.189	377	BUB1B
-0.104	377	BUB3
0.073	377	BUD13
-0.22	377	BUD31
-0.304	377	BVES
-0.027000000000000003	377	BYSL
-0.33	377	BZRAP1
-0.177	377	BZW1_ENST00000452790
-0.097	377	BZW2
-0.282	377	C10orf10
-0.32	377	C10orf105
-0.35600000000000004	377	C10orf107
-0.28600000000000003	377	C10orf108
-0.246	377	C10orf11
-0.304	377	C10orf111
-0.158	377	C10orf113
-0.316	377	C10orf114
-0.341	377	C10orf116
-0.123	377	C10orf118
-0.125	377	C10orf12
0.0	377	C10orf120
-0.081	377	C10orf122
-0.212	377	C10orf125
-0.294	377	C10orf128
-0.182	377	C10orf129
-0.329	377	C10orf131_ENST00000423344
0.095	377	C10orf137
-0.476	377	C10orf140
-0.04	377	C10orf2
-0.18	377	C10orf25
-0.471	377	C10orf27
0.039	377	C10orf28
-0.243	377	C10orf32
-0.303	377	C10orf35
-0.114	377	C10orf40
-0.031	377	C10orf46
-0.247	377	C10orf47
-0.228	377	C10orf53
-0.344	377	C10orf54
-0.196	377	C10orf55
-0.138	377	C10orf57
-0.008	377	C10orf6
-0.092	377	C10orf61
-0.294	377	C10orf62
-0.006	377	C10orf64
-0.257	377	C10orf67
-0.245	377	C10orf71
-0.014	377	C10orf76
-0.359	377	C10orf81
-0.084	377	C10orf82
-0.083	377	C10orf88
-0.235	377	C10orf90
-0.275	377	C10orf91
-0.189	377	C10orf95
-0.112	377	C10orf96
-0.079	377	C10orf99
-0.07400000000000001	377	C11orf1
-0.147	377	C11orf10
-0.313	377	C11orf16
-0.004	377	C11orf2
-0.374	377	C11orf20
-0.052000000000000005	377	C11orf21
-0.125	377	C11orf24
-0.024	377	C11orf30
-0.12	377	C11orf31
-0.244	377	C11orf34
-0.285	377	C11orf35
0.0	377	C11orf40
-0.127	377	C11orf41
-0.236	377	C11orf42
-0.183	377	C11orf45
-0.059	377	C11orf46
-0.096	377	C11orf47
-0.125	377	C11orf48
0.022	377	C11orf49
-0.139	377	C11orf51
-0.369	377	C11orf52
-0.256	377	C11orf53
0.017	377	C11orf54
0.043	377	C11orf57
-0.194	377	C11orf58
-0.18600000000000005	377	C11orf63
-0.13	377	C11orf65
-0.151	377	C11orf67
-0.14800000000000002	377	C11orf68_ENST00000438576
-0.225	377	C11orf70_ENST00000434758
-0.017	377	C11orf71
-0.1	377	C11orf73
-0.08800000000000001	377	C11orf74
-0.25	377	C11orf75
-0.134	377	C11orf80
-0.14800000000000002	377	C11orf82
-0.151	377	C11orf83
-0.08	377	C11orf84
-0.359	377	C11orf85
-0.135	377	C11orf86
-0.299	377	C11orf87
-0.384	377	C11orf88
-0.378	377	C11orf9
-0.318	377	C11orf92
-0.35	377	C11orf93
-0.34600000000000003	377	C11orf94
-0.187	377	C12orf10
-0.157	377	C12orf12
-0.114	377	C12orf23
-0.009000000000000001	377	C12orf26
-0.14300000000000002	377	C12orf29
-0.166	377	C12orf32
-0.16	377	C12orf35
-0.117	377	C12orf36
-0.194	377	C12orf39
-0.109	377	C12orf4
-0.399	377	C12orf40
-0.33	377	C12orf42
-0.087	377	C12orf43
-0.204	377	C12orf44
-0.099	377	C12orf45
-0.061	377	C12orf49
-0.289	377	C12orf5
-0.285	377	C12orf50
-0.026	377	C12orf51
-0.084	377	C12orf52
-0.199	377	C12orf53
-0.293	377	C12orf54
-0.135	377	C12orf56
-0.341	377	C12orf57
-0.359	377	C12orf59
-0.209	377	C12orf60
-0.276	377	C12orf61
-0.03	377	C12orf65
-0.012	377	C12orf66
-0.233	377	C12orf68
-0.18600000000000005	377	C12orf69
-0.158	377	C12orf71
-0.135	377	C12orf73
-0.407	377	C12orf74
-0.338	377	C12orf75
-0.046	377	C12orf76
-0.112	377	C12orf77
-0.418	377	C13orf33
-0.375	377	C13orf35
-0.127	377	C14orf1
-0.016	377	C14orf101
-0.008	377	C14orf102
-0.426	377	C14orf105
-0.127	377	C14orf109
-0.08199999999999999	377	C14orf118
-0.11	377	C14orf119
-0.223	377	C14orf126
-0.185	377	C14orf128
-0.11	377	C14orf129
-0.313	377	C14orf132
-0.038	377	C14orf135
-0.24	377	C14orf142
-0.152	377	C14orf149
-0.18	377	C14orf153
-0.08800000000000001	377	C14orf159
-0.231	377	C14orf166
-0.556	377	C14orf166B
-0.114	377	C14orf167
-0.26	377	C14orf176
-0.081	377	C14orf177
-0.165	377	C14orf178
-0.308	377	C14orf180
-0.205	377	C14orf181
-0.281	377	C14orf182
-0.242	377	C14orf183
-0.115	377	C14orf2
-0.237	377	C14orf21
-0.171	377	C14orf23
-0.207	377	C14orf28
-0.34600000000000003	377	C14orf37
-0.322	377	C14orf39
-0.158	377	C14orf43
-0.219	377	C14orf45_ENST00000394009
-0.282	377	C14orf48
-0.28300000000000003	377	C14orf79
-0.208	377	C14orf80_ENST00000392522
-0.091	377	C14orf93
-0.14800000000000002	377	C15orf2
-0.192	377	C15orf24
-0.185	377	C15orf26
-0.256	377	C15orf27
-0.179	377	C15orf29
-0.083	377	C15orf32
-0.289	377	C15orf33
-0.104	377	C15orf37
-0.365	377	C15orf38
-0.15	377	C15orf39
-0.128	377	C15orf40
-0.07400000000000001	377	C15orf41
-0.083	377	C15orf42
-0.253	377	C15orf43
0.025	377	C15orf44
-0.237	377	C15orf48
-0.276	377	C15orf52
-0.34600000000000003	377	C15orf53
-0.131	377	C15orf54
-0.339	377	C15orf56
-0.17	377	C15orf57
-0.388	377	C15orf59
-0.203	377	C15orf60
-0.244	377	C15orf61
-0.07400000000000001	377	C15orf62
-0.17800000000000002	377	C15orf63
-0.362	377	C16orf11
-0.273	377	C16orf13
-0.355	377	C16orf3
-0.151	377	C16orf42
-0.289	377	C16orf45
-0.077	377	C16orf46
-0.201	377	C16orf48
-0.2	377	C16orf5
-0.048	377	C16orf52
-0.18600000000000005	377	C16orf53
-0.212	377	C16orf54
-0.233	377	C16orf55
-0.123	377	C16orf58
-0.214	377	C16orf59
0.076	377	C16orf62
-0.26	377	C16orf7
-0.159	377	C16orf70
-0.28300000000000003	377	C16orf71
-0.123	377	C16orf72
-0.231	377	C16orf73
-0.274	377	C16orf74
0.0	377	C16orf78
-0.229	377	C16orf79
-0.14800000000000002	377	C16orf80
-0.206	377	C16orf86
-0.245	377	C16orf87
-0.003	377	C16orf88
-0.299	377	C16orf89
-0.391	377	C16orf90
-0.188	377	C16orf91
-0.34	377	C16orf92
-0.279	377	C16orf93_ENST00000543610
-0.229	377	C17orf101
-0.17600000000000002	377	C17orf102
-0.223	377	C17orf104
-0.5660000000000001	377	C17orf105
-0.298	377	C17orf107
-0.215	377	C17orf108
-0.39	377	C17orf28
-0.092	377	C17orf39
-0.31	377	C17orf47
-0.265	377	C17orf48
-0.325	377	C17orf49
-0.327	377	C17orf51
-0.13	377	C17orf53
-0.254	377	C17orf55
-0.095	377	C17orf56
-0.198	377	C17orf57
-0.21	377	C17orf58
-0.197	377	C17orf59_ENST00000389017
-0.264	377	C17orf61
-0.162	377	C17orf62
-0.29	377	C17orf64
-0.075	377	C17orf65
-0.248	377	C17orf67
-0.2	377	C17orf70
-0.197	377	C17orf72
-0.292	377	C17orf74
-0.037000000000000005	377	C17orf75
-0.3720000000000001	377	C17orf77
-0.191	377	C17orf79
0.054000000000000006	377	C17orf80
-0.14800000000000002	377	C17orf81
-0.513	377	C17orf82
-0.253	377	C17orf85
-0.226	377	C17orf89
-0.12	377	C17orf90
-0.29100000000000004	377	C17orf91
-0.359	377	C18orf1
-0.18	377	C18orf21
-0.162	377	C18orf26
-0.32	377	C18orf32
-0.13	377	C18orf34
-0.104	377	C18orf54
-0.228	377	C18orf56
-0.256	377	C18orf62
-0.129	377	C18orf8
-0.319	377	C19orf10
-0.134	377	C19orf12
-0.209	377	C19orf18
-0.458	377	C19orf21
-0.238	377	C19orf24_ENST00000409293
-0.152	377	C19orf25
-0.235	377	C19orf26
0.045	377	C19orf29
-0.376	377	C19orf33
-0.264	377	C19orf34
-0.328	377	C19orf35
-0.418	377	C19orf38
-0.152	377	C19orf40
-0.127	377	C19orf42
-0.215	377	C19orf43
-0.009000000000000001	377	C19orf44
-0.299	377	C19orf45_ENST00000361664
-0.269	377	C19orf46
-0.032	377	C19orf47
-0.08900000000000001	377	C19orf48
-0.115	377	C19orf52
-0.222	377	C19orf53
-0.117	377	C19orf55
-0.263	377	C19orf57
-0.26	377	C19orf59
-0.07	377	C19orf6
-0.096	377	C19orf60
-0.279	377	C19orf63
-0.08800000000000001	377	C19orf66
-0.306	377	C19orf69
-0.201	377	C19orf70
-0.244	377	C19orf73
-0.252	377	C19orf75
-0.281	377	C19orf76
-0.307	377	C19orf77
-0.217	377	C1D
-0.226	377	C1GALT1
0.066	377	C1GALT1C1
-0.215	377	C1QA
-0.198	377	C1QB
-0.34	377	C1QBP
-0.218	377	C1QC
-0.309	377	C1QL1
-0.204	377	C1QL2
-0.208	377	C1QL3
-0.504	377	C1QL4
-0.338	377	C1QTNF1
-0.452	377	C1QTNF2
-0.199	377	C1QTNF3
-0.35200000000000004	377	C1QTNF4
-0.262	377	C1QTNF6
-0.333	377	C1QTNF7
-0.16699999999999998	377	C1QTNF8
-0.471	377	C1QTNF9
-0.146	377	C1QTNF9B
-0.24	377	C1R
-0.166	377	C1RL
-0.272	377	C1S
-0.454	377	C1orf100
-0.237	377	C1orf101
-0.418	377	C1orf105
-0.268	377	C1orf106
-0.098	377	C1orf109
-0.305	377	C1orf110
-0.324	377	C1orf111
-0.027000000000000003	377	C1orf112
-0.226	377	C1orf114
-0.325	377	C1orf115
-0.253	377	C1orf116
-0.309	377	C1orf122
-0.171	377	C1orf123
-0.1	377	C1orf124
-0.271	377	C1orf127
-0.376	377	C1orf129
-0.27	377	C1orf130
-0.07200000000000001	377	C1orf131
-0.158	377	C1orf135
-0.155	377	C1orf141
-0.195	377	C1orf144
-0.378	377	C1orf146
-0.373	377	C1orf150
-0.147	377	C1orf158
-0.163	377	C1orf159
-0.282	377	C1orf162
-0.245	377	C1orf168
-0.265	377	C1orf170
-0.29100000000000004	377	C1orf172
-0.293	377	C1orf173
-0.08800000000000001	377	C1orf174
-0.343	377	C1orf177
-0.193	377	C1orf180
-0.191	377	C1orf182
-0.252	377	C1orf185
-0.263	377	C1orf186
-0.211	377	C1orf187
-0.238	377	C1orf189
-0.111	377	C1orf192
-0.363	377	C1orf194
-0.212	377	C1orf198
-0.18	377	C1orf200
-0.08900000000000001	377	C1orf201
-0.247	377	C1orf204
-0.336	377	C1orf21
-0.261	377	C1orf210
-0.068	377	C1orf212_ENST00000521580
-0.179	377	C1orf213
-0.223	377	C1orf216
-0.227	377	C1orf218
-0.243	377	C1orf220
-0.349	377	C1orf226
-0.214	377	C1orf227
-0.32	377	C1orf228
-0.454	377	C1orf229
-0.039	377	C1orf27
-0.264	377	C1orf31
-0.221	377	C1orf35
-0.34700000000000003	377	C1orf38
-0.123	377	C1orf43
-0.223	377	C1orf49
-0.004	377	C1orf50
-0.294	377	C1orf51
-0.107	377	C1orf52
-0.279	377	C1orf53
-0.281	377	C1orf54
-0.327	377	C1orf55
-0.165	377	C1orf56
-0.107	377	C1orf61
-0.105	377	C1orf63
-0.138	377	C1orf64
-0.16399999999999998	377	C1orf65
-0.387	377	C1orf67
-0.078	377	C1orf68
0.073	377	C1orf74
-0.079	377	C1orf85
-0.19	377	C1orf86
-0.084	377	C1orf87
-0.32299999999999995	377	C1orf88
-0.105	377	C1orf9
-0.151	377	C1orf94
-0.122	377	C1orf95
-0.256	377	C1orf96
-0.379	377	C2
-0.221	377	C20orf106
-0.139	377	C20orf11
-0.218	377	C20orf111
-0.11	377	C20orf112
-0.299	377	C20orf118
-0.14800000000000002	377	C20orf132
-0.16699999999999998	377	C20orf141
-0.378	377	C20orf144
-0.493	377	C20orf151
-0.188	377	C20orf152
-0.321	377	C20orf160
-0.329	377	C20orf166
-0.295	377	C20orf173
-0.139	377	C20orf191
-0.116	377	C20orf194
-0.32299999999999995	377	C20orf195
-0.07400000000000001	377	C20orf196
-0.325	377	C20orf197
-0.172	377	C20orf20
-0.205	377	C20orf201
-0.232	377	C20orf202
-0.218	377	C20orf24
-0.629	377	C20orf26
-0.212	377	C20orf27
-0.213	377	C20orf3
-0.111	377	C20orf4
-0.151	377	C20orf43
-0.139	377	C20orf72
-0.077	377	C20orf74
-0.112	377	C20orf79
0.043	377	C20orf80
0.0	377	C20orf85
-0.127	377	C20orf94
-0.135	377	C20orf96
-0.154	377	C21orf119
-0.327	377	C21orf128
-0.4	377	C21orf15
-0.036000000000000004	377	C21orf2
-0.069	377	C21orf33
-0.363	377	C21orf34
-0.236	377	C21orf49
0.0	377	C21orf54
-0.255	377	C21orf56
-0.086	377	C21orf58
-0.098	377	C21orf59
-0.326	377	C21orf62_ENST00000536776
-0.238	377	C21orf67
-0.226	377	C21orf7
-0.106	377	C21orf88
-0.28600000000000003	377	C21orf90
-0.194	377	C21orf91
-0.105	377	C22orf13
-0.221	377	C22orf15_ENST00000402217
-0.198	377	C22orf23
-0.189	377	C22orf24
-0.085	377	C22orf25
-0.254	377	C22orf26
-0.115	377	C22orf28
-0.1	377	C22orf29
-0.468	377	C22orf31
-0.185	377	C22orf32
-0.279	377	C22orf34
-0.068	377	C22orf39
-0.145	377	C22orf40
-0.272	377	C22orf42
-0.223	377	C22orf43
-0.102	377	C2CD2
-0.039	377	C2CD2L
-0.013	377	C2CD3
-0.22	377	C2CD4A
-0.149	377	C2CD4B
-0.203	377	C2CD4C
-0.364	377	C2CD4D
-0.297	377	C2orf15
-0.17	377	C2orf16
-0.138	377	C2orf18
-0.336	377	C2orf27A
0.0	377	C2orf27B
-0.227	377	C2orf28
-0.067	377	C2orf29
-0.201	377	C2orf40
-0.084	377	C2orf42
-0.009000000000000001	377	C2orf43
-0.141	377	C2orf44
-0.125	377	C2orf47
-0.305	377	C2orf48
-0.056	377	C2orf49
-0.265	377	C2orf50
-0.103	377	C2orf51
-0.265	377	C2orf52
